geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
39809,-25.249164,-46.397292,cidade 3 mt,MT
30021,-3.04297,-58.017193,olinda,PE
89346,-17.250156,-47.349527,caruaru,PE
89346,-18.664636,-47.284601,caruaru,PE
89346,-29.806438,-67.716945,caruaru,PE
27271,-26.804505,-45.995527,ilheus,BA
86156,-24.945913,-51.496541,curitiba,PR
86156,-24.346737,-56.144732,curitiba,PR
86156,-7.720068,-42.755499,curitiba,PR
28102,-23.888346,-60.015492,cidade 1 pa,PA
28102,-12.225278,-43.468377,cidade 1 pa,PA
28102,-8.148708,-45.152753,cidade 1 pa,PA
78656,-2.348321,-70.7573,ilheus,BA
78656,-25.222027,-69.284115,ilheus,BA
29025,-18.729958,-49.632982,cidade 2 al,AL
29025,-14.758472,-63.862085,cidade 2 al,AL
30715,-10.511813,-55.145726,cidade 3 pb,PB
30715,-26.612816,-43.03837,cidade 3 pb,PB
79856,-24.984864,-38.571973,ilheus,BA
34134,-19.46623,-43.176534,cidade 1 al,AL
13864,-20.891195,-37.074605,salvador,BA
13864,-29.426526,-45.225658,salvador,BA
13864,-22.343437,-63.580259,salvador,BA
63903,-3.860232,-48.974835,cidade 2 am,AM
63903,-28.942425,-60.799209,cidade 2 am,AM
63903,-15.253519,-69.529158,cidade 2 am,AM
93472,-19.439855,-41.100402,ilheus,BA
29917,-7.081541,-42.855679,cidade 2 al,AL
27241,-13.074904,-47.81222,cidade 1 am,AM
27241,-31.753156,-49.649849,cidade 1 am,AM
90864,-18.814204,-72.86814,pelotas,RS
90864,-6.150146,-49.975901,pelotas,RS
90864,-26.792415,-58.246955,pelotas,RS
90263,-28.502931,-45.966108,blumenau,SC
90263,-22.599744,-36.864003,blumenau,SC
40266,-15.509748,-41.965718,curitiba,PR
20417,-9.127349,-43.278276,cidade 2 pb,PB
27575,-2.95517,-52.4339,cidade 2 pb,PB
27575,-28.590097,-37.347428,cidade 2 pb,PB
27575,-15.468838,-70.621277,cidade 2 pb,PB
71441,-26.892219,-38.00009,cidade 3 pa,PA
71441,-23.349148,-56.601688,cidade 3 pa,PA
71441,-13.596252,-62.037459,cidade 3 pa,PA
34114,-3.359381,-60.616732,cidade 2 es,ES
34114,-21.967135,-58.603806,cidade 2 es,ES
34114,-29.857378,-70.227593,cidade 2 es,ES
72108,-25.136558,-68.695308,cidade 2 mt,MT
39658,-22.922499,-43.810287,belo horizonte,MG
39658,-13.202404,-67.603342,belo horizonte,MG
39658,-18.535826,-37.210123,belo horizonte,MG
45370,-3.791193,-47.510836,sao paulo,SP
45370,-5.419888,-66.973375,sao paulo,SP
97993,-7.277904,-41.517316,cidade 1 pi,PI
18668,-25.007098,-59.722313,cidade 1 pi,PI
18668,-5.647514,-35.333336,cidade 1 pi,PI
90879,-10.784405,-40.309347,caxias do sul,RS
69971,-14.238012,-60.490514,caucaia,CE
69971,-12.698711,-71.175136,caucaia,CE
69971,-25.315202,-44.590948,caucaia,CE
63066,-16.125776,-61.331475,cidade 2 mt,MT
59856,-22.923313,-73.770854,cidade 3 am,AM
59856,-29.658852,-68.336849,cidade 3 am,AM
90151,-4.386895,-35.812221,cidade 2 es,ES
87831,-12.800422,-54.241077,cidade 3 al,AL
87831,-15.617066,-65.905074,cidade 3 al,AL
87831,-29.560998,-71.801587,cidade 3 al,AL
15047,-5.405309,-64.318703,cidade 3 pa,PA
15047,-15.816311,-53.552333,cidade 3 pa,PA
69886,-26.135228,-34.909533,cidade 2 pa,PA
69886,-11.044711,-48.339438,cidade 2 pa,PA
69886,-27.713748,-46.050963,cidade 2 pa,PA
42207,-10.525341,-37.821242,cidade 1 rn,RN
15144,-7.555973,-57.215105,cidade 2 pa,PA
48165,-19.531026,-41.83369,cidade 1 pi,PI
48165,-4.112755,-47.32411,cidade 1 pi,PI
48165,-5.573387,-66.028304,cidade 1 pi,PI
47475,-28.567384,-67.462796,caruaru,PE
47475,-10.848076,-56.368865,caruaru,PE
47475,-31.750207,-37.526207,caruaru,PE
48590,-33.469159,-36.948541,caucaia,CE
48590,-12.277948,-54.829408,caucaia,CE
48590,-23.113922,-40.573616,caucaia,CE
77760,-12.427132,-66.655264,cidade 1 ms,MS
77760,-12.196883,-50.530285,cidade 1 ms,MS
77760,-14.603454,-45.328745,cidade 1 ms,MS
94685,-30.768705,-59.658071,cidade 2 al,AL
75622,-32.026964,-67.573835,sobral,CE
81618,-25.544813,-34.961357,contagem,MG
52396,-10.157818,-58.69639,uberlandia,MG
52396,-14.918004,-55.718137,uberlandia,MG
69464,-18.339083,-61.065028,fortaleza,CE
69464,-19.659925,-62.542611,fortaleza,CE
36467,-13.356335,-63.426094,cidade 3 ma,MA
42778,-27.773652,-71.004979,cidade 1 mt,MT
31495,-25.290158,-42.53934,ilheus,BA
31495,-2.934872,-44.393678,ilheus,BA
31495,-17.750839,-73.164535,ilheus,BA
21952,-21.588182,-35.555097,cidade 1 es,ES
21952,-28.443979,-58.391014,cidade 1 es,ES
93109,-9.887009,-38.464068,uberlandia,MG
93109,-8.556679,-52.332769,uberlandia,MG
93109,-23.222769,-41.593062,uberlandia,MG
60343,-33.674225,-58.748386,rio verde,GO
60343,-3.831283,-62.750973,rio verde,GO
90225,-33.256081,-36.09038,cidade 3 es,ES
90225,-7.330404,-45.463823,cidade 3 es,ES
82134,-18.758606,-68.082076,cidade 2 al,AL
53934,-17.456547,-43.335104,goiania,GO
53934,-15.075674,-36.330648,goiania,GO
53934,-14.96697,-42.881279,goiania,GO
29672,-13.213172,-52.041231,cidade 3 ma,MA
29672,-10.732451,-58.013192,cidade 3 ma,MA
29672,-21.163055,-51.280784,cidade 3 ma,MA
33444,-30.535984,-58.263268,porto alegre,RS
64995,-22.701333,-43.840258,cidade 1 am,AM
64995,-5.039323,-66.86102,cidade 1 am,AM
64995,-22.573172,-36.55747,cidade 1 am,AM
68491,-27.379919,-61.622183,ilheus,BA
68491,-12.374176,-44.699957,ilheus,BA
68491,-19.964512,-36.811287,ilheus,BA
25408,-19.740922,-43.11359,florianopolis,SC
10463,-12.620744,-73.20162,cidade 1 mt,MT
11600,-28.471719,-38.232719,cidade 2 ms,MS
11600,-10.913978,-38.862618,cidade 2 ms,MS
11600,-32.243854,-35.615307,cidade 2 ms,MS
81237,-6.103805,-71.829894,caucaia,CE
81237,-12.710412,-62.412327,caucaia,CE
81237,-8.297275,-39.23643,caucaia,CE
74679,-15.284984,-34.96568,cidade 3 rn,RN
74679,-14.252104,-56.584812,cidade 3 rn,RN
96438,-15.581377,-40.868236,maringa,PR
96438,-32.177064,-63.632893,maringa,PR
96438,-21.766929,-69.978313,maringa,PR
67917,-8.754879,-72.933121,caucaia,CE
67917,-22.111407,-63.529212,caucaia,CE
10861,-15.737016,-56.417752,nova iguacu,RJ
10861,-24.572571,-72.177827,nova iguacu,RJ
46452,-8.90286,-54.372091,maringa,PR
37215,-25.293038,-47.31656,cidade 3 ms,MS
17217,-18.746758,-42.041181,sao paulo,SP
17217,-9.171441,-40.778298,sao paulo,SP
17217,-31.195946,-46.603134,sao paulo,SP
29054,-14.001013,-41.443545,cidade 1 pb,PB
29054,-29.378231,-69.417714,cidade 1 pb,PB
85771,-27.255217,-49.193288,cidade 3 mt,MT
85771,-14.891072,-49.323572,cidade 3 mt,MT
85771,-20.845736,-53.431205,cidade 3 mt,MT
53399,-33.254528,-46.578115,cidade 2 rn,RN
53399,-6.348852,-46.935716,cidade 2 rn,RN
53399,-26.278837,-43.374731,cidade 2 rn,RN
24272,-2.11884,-51.152031,cidade 1 al,AL
24272,-18.488414,-48.831986,cidade 1 al,AL
24272,-30.468081,-69.893228,cidade 1 al,AL
31146,-12.560576,-42.21404,recife,PE
31146,-27.693094,-36.577252,recife,PE
96628,-23.946086,-55.629801,cidade 3 pb,PB
96628,-3.189514,-59.039954,cidade 3 pb,PB
96628,-7.168265,-56.042086,cidade 3 pb,PB
85010,-19.70037,-64.437351,cidade 3 pb,PB
14697,-24.658434,-57.94239,cidade 2 es,ES
14697,-21.585089,-36.254678,cidade 2 es,ES
52312,-22.603886,-57.510845,niteroi,RJ
52312,-11.611019,-69.938021,niteroi,RJ
52312,-24.121635,-58.37459,niteroi,RJ
18869,-1.939434,-69.460865,anapolis,GO
18869,-2.776822,-42.419862,anapolis,GO
18869,-21.779557,-42.195272,anapolis,GO
18509,-23.664023,-38.492871,cidade 3 am,AM
25993,-19.802039,-54.587473,florianopolis,SC
53150,-16.011266,-61.602769,cidade 2 pb,PB
53150,-13.089382,-63.230363,cidade 2 pb,PB
37504,-27.110156,-61.206302,cidade 3 pa,PA
37504,-33.374796,-40.585217,cidade 3 pa,PA
37504,-32.825648,-48.171247,cidade 3 pa,PA
17626,-16.793028,-46.779206,cidade 3 pb,PB
17626,-8.346212,-51.549965,cidade 3 pb,PB
17626,-8.72754,-63.34847,cidade 3 pb,PB
92441,-30.959725,-44.906264,contagem,MG
73394,-7.64622,-48.60432,cidade 1 pa,PA
47642,-18.602481,-46.519488,cidade 3 es,ES
47642,-30.688224,-61.649377,cidade 3 es,ES
44034,-15.332156,-70.12785,caruaru,PE
44034,-14.706253,-42.182689,caruaru,PE
56380,-27.601153,-54.324622,cidade 3 pa,PA
83745,-9.832622,-67.143012,cidade 3 al,AL
92818,-7.74157,-52.824139,sobral,CE
92818,-25.216417,-43.415246,sobral,CE
89876,-33.417407,-36.032387,fortaleza,CE
89876,-9.493491,-72.210884,fortaleza,CE
89876,-27.871739,-53.669684,fortaleza,CE
35369,-19.209751,-45.268866,londrina,PR
35369,-20.465992,-62.635197,londrina,PR
70933,-24.833273,-47.435146,sao paulo,SP
70933,-11.770097,-71.524455,sao paulo,SP
37175,-21.226675,-39.572653,cidade 1 ms,MS
64269,-23.41552,-42.895501,cidade 2 am,AM
64269,-24.261226,-58.037494,cidade 2 am,AM
64269,-14.108267,-68.754645,cidade 2 am,AM
83454,-18.073544,-46.568811,campinas,SP
11480,-18.870662,-68.75672,cidade 1 rn,RN
11480,-9.349406,-64.692235,cidade 1 rn,RN
11480,-29.94883,-37.457199,cidade 1 rn,RN
46913,-19.563115,-72.904319,cidade 3 ms,MS
46913,-5.295217,-37.067588,cidade 3 ms,MS
46913,-25.921186,-41.534142,cidade 3 ms,MS
50340,-9.316548,-63.083312,florianopolis,SC
50340,-26.252235,-56.716847,florianopolis,SC
52457,-5.465555,-72.070199,ilheus,BA
52457,-28.131824,-38.961313,ilheus,BA
99893,-11.470997,-36.582597,cidade 1 am,AM
84569,-1.486835,-58.675118,feira de santana,BA
84569,-6.018617,-54.286956,feira de santana,BA
84569,-2.809091,-52.116426,feira de santana,BA
33020,-33.637779,-37.805698,cidade 1 ms,MS
33020,-19.141241,-66.073555,cidade 1 ms,MS
98142,-29.440327,-59.099252,caxias do sul,RS
98142,-2.383756,-45.841794,caxias do sul,RS
98142,-24.787648,-38.834848,caxias do sul,RS
14660,-11.585763,-47.369837,caucaia,CE
30366,-7.613611,-56.000169,cidade 2 ms,MS
30366,-31.916051,-62.703876,cidade 2 ms,MS
53923,-31.053162,-64.73352,cidade 3 ms,MS
53923,-17.855173,-50.221303,cidade 3 ms,MS
17342,-4.82535,-73.200294,caucaia,CE
17342,-9.170499,-73.076353,caucaia,CE
84048,-8.820116,-40.113126,cidade 2 rn,RN
84048,-25.653195,-53.662794,cidade 2 rn,RN
84048,-33.332467,-47.194672,cidade 2 rn,RN
82768,-11.67355,-67.16347,cidade 2 es,ES
85680,-16.376401,-57.429311,cidade 1 pa,PA
85680,-18.140369,-42.922357,cidade 1 pa,PA
18678,-13.484528,-57.402395,cidade 2 pb,PB
14085,-23.573461,-73.713632,cidade 2 pi,PI
14085,-28.937551,-66.823562,cidade 2 pi,PI
14085,-28.207711,-68.90367,cidade 2 pi,PI
92118,-30.357137,-49.523878,feira de santana,BA
92118,-27.085018,-36.702256,feira de santana,BA
92118,-7.227078,-41.866167,feira de santana,BA
84839,-10.544353,-68.055375,cidade 1 pa,PA
88012,-17.715208,-65.082873,cidade 1 ms,MS
51222,-29.236575,-71.108106,uberlandia,MG
51222,-8.851841,-58.575118,uberlandia,MG
64246,-17.041251,-52.152738,cidade 2 es,ES
58704,-12.140113,-63.957218,rio de janeiro,RJ
58704,-16.152099,-48.555746,rio de janeiro,RJ
58704,-24.945857,-37.239184,rio de janeiro,RJ
38329,-1.697488,-67.484412,caucaia,CE
24710,-2.835258,-68.938054,cidade 1 pa,PA
24710,-17.481773,-45.463076,cidade 1 pa,PA
24710,-19.973385,-40.360407,cidade 1 pa,PA
36489,-29.841393,-51.077239,goiania,GO
36489,-19.335966,-72.124967,goiania,GO
76321,-30.670108,-53.997043,cidade 2 al,AL
76321,-27.343132,-37.275572,cidade 2 al,AL
76321,-4.403625,-64.520406,cidade 2 al,AL
75543,-19.291199,-44.467848,campinas,SP
73369,-10.583502,-47.275729,caxias do sul,RS
73369,-27.932083,-43.435521,caxias do sul,RS
50679,-12.317049,-41.626576,cidade 3 es,ES
50679,-25.387426,-68.769038,cidade 3 es,ES
22878,-32.799248,-71.895314,cidade 1 am,AM
22878,-25.16854,-53.727194,cidade 1 am,AM
98698,-4.036098,-48.992794,cidade 3 rn,RN
98698,-1.693098,-42.536354,cidade 3 rn,RN
98698,-8.755625,-67.436775,cidade 3 rn,RN
14791,-12.458611,-49.919378,cidade 1 pi,PI
78464,-27.219325,-65.36141,sobral,CE
78464,-25.525971,-40.286696,sobral,CE
15771,-12.777625,-53.385848,uberlandia,MG
15771,-8.399728,-56.776259,uberlandia,MG
21413,-6.354495,-68.228243,cidade 3 pb,PB
21413,-32.072298,-38.529929,cidade 3 pb,PB
23513,-20.774908,-73.726737,salvador,BA
50957,-8.446954,-64.260965,cidade 3 pa,PA
50957,-13.058378,-56.124306,cidade 3 pa,PA
50957,-25.845798,-56.902853,cidade 3 pa,PA
93735,-21.366756,-44.166258,campinas,SP
93735,-2.876137,-59.990998,campinas,SP
93735,-16.942449,-38.521773,campinas,SP
36287,-10.211662,-38.252261,cidade 2 mt,MT
79766,-18.589826,-64.736111,caxias do sul,RS
79766,-26.186617,-34.963455,caxias do sul,RS
97965,-26.85654,-43.954706,feira de santana,BA
97965,-14.648665,-72.442583,feira de santana,BA
97965,-25.73336,-45.616351,feira de santana,BA
30643,-14.574578,-36.334593,belo horizonte,MG
30643,-8.463094,-71.709672,belo horizonte,MG
30643,-19.59075,-45.302013,belo horizonte,MG
91650,-6.840693,-59.049206,florianopolis,SC
91650,-30.316476,-49.973914,florianopolis,SC
91650,-18.734295,-45.030375,florianopolis,SC
37076,-29.830493,-44.843407,cidade 1 ma,MA
37076,-4.582136,-55.858593,cidade 1 ma,MA
37076,-13.2869,-67.849483,cidade 1 ma,MA
51744,-32.537889,-51.439791,cidade 3 pa,PA
51744,-13.877478,-67.711539,cidade 3 pa,PA
51744,-25.23152,-68.706299,cidade 3 pa,PA
47128,-23.114544,-69.370587,blumenau,SC
47128,-19.169111,-64.302973,blumenau,SC
19337,-28.815343,-70.816167,cidade 1 ma,MA
19337,-6.209852,-46.791348,cidade 1 ma,MA
80854,-31.644367,-56.453266,feira de santana,BA
13800,-23.037459,-46.782705,recife,PE
13800,-19.014084,-39.785307,recife,PE
13800,-18.198688,-59.496612,recife,PE
16613,-4.955655,-56.176086,sobral,CE
21287,-5.712066,-63.717507,belo horizonte,MG
21287,-14.163285,-50.225219,belo horizonte,MG
88134,-15.493975,-72.239955,recife,PE
88134,-10.790944,-36.786427,recife,PE
88134,-11.057951,-54.811347,recife,PE
68436,-16.924474,-40.922276,cidade 3 mt,MT
68436,-10.712954,-71.85454,cidade 3 mt,MT
53559,-7.533952,-35.696328,cidade 2 ms,MS
97932,-6.285581,-65.332754,cidade 3 rn,RN
97932,-11.852784,-73.824257,cidade 3 rn,RN
97932,-3.988944,-52.001678,cidade 3 rn,RN
71039,-23.924602,-38.776297,cidade 1 rn,RN
71377,-7.686365,-69.192045,cidade 1 ma,MA
71377,-23.359288,-61.662451,cidade 1 ma,MA
99715,-33.110454,-42.270219,niteroi,RJ
99715,-13.769995,-66.309931,niteroi,RJ
99715,-8.593299,-64.914467,niteroi,RJ
71675,-27.550921,-59.465172,cidade 2 ms,MS
28837,-30.294582,-37.86585,curitiba,PR
43823,-9.938285,-69.625106,cidade 3 mt,MT
43823,-3.606223,-51.566194,cidade 3 mt,MT
34032,-32.768521,-43.600632,cidade 2 al,AL
34032,-15.908175,-53.768976,cidade 2 al,AL
34032,-5.981537,-38.375063,cidade 2 al,AL
53296,-30.201021,-49.797067,cidade 3 pb,PB
53296,-17.593933,-59.62928,cidade 3 pb,PB
53296,-6.317423,-51.765765,cidade 3 pb,PB
69412,-29.238498,-66.963092,cidade 2 am,AM
72303,-29.398489,-41.308067,fortaleza,CE
72303,-16.736592,-49.582305,fortaleza,CE
72303,-29.073018,-53.492169,fortaleza,CE
70455,-12.291069,-40.903778,uberlandia,MG
70455,-20.905804,-39.717855,uberlandia,MG
70455,-30.659183,-72.375353,uberlandia,MG
55693,-32.691322,-36.706,cidade 2 rn,RN
76577,-15.554052,-38.293714,cidade 1 ms,MS
76577,-4.378133,-43.856355,cidade 1 ms,MS
24022,-31.646246,-58.748498,contagem,MG
24022,-31.522938,-51.557223,contagem,MG
24022,-25.384819,-58.536495,contagem,MG
19296,-18.593515,-59.04895,ilheus,BA
70420,-3.048017,-44.583484,cidade 3 am,AM
70420,-6.350448,-41.866575,cidade 3 am,AM
70420,-24.896127,-63.183337,cidade 3 am,AM
41270,-29.823983,-60.173495,caruaru,PE
30843,-30.282958,-63.627521,cidade 3 ms,MS
18658,-19.476648,-35.899523,cidade 2 pi,PI
87459,-22.904059,-55.938496,ilheus,BA
87459,-33.224125,-69.893128,ilheus,BA
84345,-9.575348,-53.355737,caruaru,PE
84345,-29.321038,-54.226392,caruaru,PE
84345,-28.03409,-65.131709,caruaru,PE
40953,-28.488,-45.289361,cidade 3 am,AM
20209,-18.041127,-38.462679,pelotas,RS
85260,-28.589115,-47.028682,cidade 3 es,ES
85260,-6.484251,-67.329956,cidade 3 es,ES
87616,-2.33193,-39.07422,cidade 1 rn,RN
87616,-28.945738,-71.200504,cidade 1 rn,RN
87616,-29.805822,-63.483527,cidade 1 rn,RN
82756,-31.510437,-58.803531,cidade 2 ma,MA
82756,-2.75165,-64.756151,cidade 2 ma,MA
33091,-20.200277,-56.730146,niteroi,RJ
19123,-8.033631,-56.728401,feira de santana,BA
19123,-18.6765,-55.6732,feira de santana,BA
88172,-15.229831,-46.514017,cidade 3 ma,MA
88172,-20.541234,-60.115757,cidade 3 ma,MA
88172,-11.010692,-62.122871,cidade 3 ma,MA
52914,-4.03115,-60.943758,cidade 2 am,AM
52914,-4.423041,-62.700275,cidade 2 am,AM
18058,-13.87572,-42.917414,sobral,CE
10024,-25.316099,-48.612676,cidade 3 al,AL
61115,-8.464231,-50.617415,caucaia,CE
61115,-17.881307,-57.200409,caucaia,CE
35646,-9.26054,-58.23849,cidade 2 ms,MS
35646,-28.587306,-68.980153,cidade 2 ms,MS
49286,-9.045982,-55.120758,londrina,PR
49917,-21.116273,-73.139805,cidade 3 ma,MA
55123,-9.276908,-50.555976,cidade 2 al,AL
11064,-4.308491,-70.561206,cidade 3 pi,PI
11064,-33.284999,-72.650416,cidade 3 pi,PI
11064,-6.256485,-55.488237,cidade 3 pi,PI
62978,-2.281811,-69.328704,cidade 3 ms,MS
